0	8.33333	
0.000596605	4.16667	
0.000345679	2.77778	
0.000496142	2.08333	
0.000853858	1.66667	
0.00111111	1.38889	
0.00343056	1.19048	
0.0130185	1.04167	
0.0650463	0.833333
0.0844444	0.757576	
0.0945988	0.694444	
0.100617	0.641026	
0.115278	0.595238	
0.119444	0.555556	
0.143827	0.416667	
0.171451	0.333333	
0.187037	0.277778	
0.196451	0.238095	
